dt,open,high,low,close,volume,value
2022-08-19 00:24:00,23405.7,23435.7,23404.3,23434.1,521.556,12214815.4422
2022-08-19 00:25:00,23434.1,23435.0,23421.5,23423.4,244.888,5737358.508
2022-08-19 00:26:00,23423.4,23439.4,23419.5,23424.4,245.195,5744103.576625001
2022-08-19 00:27:00,23424.3,23424.5,23421.0,23424.5,117.497,2752199.7917750003
2022-08-19 00:28:00,23424.5,23428.0,23421.4,23427.9,97.248,2278078.1615999998
2022-08-19 00:29:00,23427.9,23437.0,23427.0,23433.7,234.322,5490492.510799999
2022-08-19 00:30:00,23433.7,23439.6,23423.4,23437.1,237.858,5573833.5501000015
2022-08-19 00:31:00,23437.0,23454.0,23436.5,23442.8,650.134,15240815.05505
2022-08-19 00:32:00,23442.7,23456.0,23440.5,23446.8,294.834,6912825.381
2022-08-19 00:33:00,23446.8,23460.6,23446.8,23449.6,522.61,12255700.9795
2022-08-19 00:34:00,23449.6,23459.6,23443.0,23450.1,228.159,5350459.741424999
2022-08-19 00:35:00,23450.1,23454.0,23445.3,23450.0,194.516,4561371.0226
2022-08-19 00:36:00,23450.0,23454.2,23446.8,23454.2,254.027,5957263.3851
2022-08-19 00:37:00,23454.2,23469.0,23454.2,23462.1,383.874,9005636.055750001
2022-08-19 00:38:00,23462.0,23470.0,23462.0,23462.5,263.962,6193637.3632499995
2022-08-19 00:39:00,23462.4,23463.3,23450.2,23452.6,255.542,5994280.63675
2022-08-19 00:40:00,23452.7,23454.7,23450.2,23453.1,98.621,2312926.261175
2022-08-19 00:41:00,23453.2,23453.6,23450.2,23452.3,111.613,2617584.350225
2022-08-19 00:42:00,23452.2,23467.8,23450.0,23450.2,395.387,9273821.85435
2022-08-19 00:43:00,23450.1,23450.2,23431.3,23437.9,348.709,8174567.143875
2022-08-19 00:44:00,23438.0,23444.0,23437.9,23442.7,157.882,3700856.7032999997
2022-08-19 00:45:00,23442.8,23450.0,23442.7,23447.3,124.818,2926445.3826
2022-08-19 00:46:00,23447.3,23448.6,23436.0,23443.8,112.114,2628392.20745
2022-08-19 00:47:00,23443.8,23458.6,23438.1,23453.0,141.018,3306642.94575
2022-08-19 00:48:00,23453.0,23477.0,23452.9,23468.9,771.562,18103120.627899997
2022-08-19 00:49:00,23468.9,23468.9,23462.0,23463.4,180.812,4242898.229600001
2022-08-19 00:50:00,23463.3,23466.0,23460.3,23463.7,145.739,3419521.522175
2022-08-19 00:51:00,23463.6,23466.4,23457.0,23457.7,273.655,6420267.844624999
2022-08-19 00:52:00,23457.7,23462.9,23443.4,23443.4,219.198,5140598.6163
2022-08-19 00:53:00,23443.4,23449.8,23443.0,23449.4,101.481,2379364.1184
2022-08-19 00:54:00,23449.5,23458.4,23446.0,23446.0,135.982,3188774.5004499997
2022-08-19 00:55:00,23446.0,23457.0,23443.9,23457.0,149.632,3509016.2912
2022-08-19 00:56:00,23456.9,23466.1,23452.6,23462.3,99.888,2343320.0388
2022-08-19 00:57:00,23462.4,23462.4,23450.3,23450.3,93.278,2187961.4153000005
2022-08-19 00:58:00,23450.3,23453.6,23445.0,23448.3,150.252,3523304.2236
2022-08-19 00:59:00,23448.4,23451.1,23439.4,23439.4,160.076,3752913.7876999993
2022-08-19 01:00:00,23439.5,23444.3,23434.7,23441.2,194.966,4569988.41755
2022-08-19 01:01:00,23441.3,23453.5,23441.2,23449.7,158.971,3727301.628675
2022-08-19 01:02:00,23449.8,23458.6,23444.5,23444.5,247.435,5802189.91725
2022-08-19 01:03:00,23444.5,23444.6,23431.5,23431.5,197.795,4635924.154875
2022-08-19 01:04:00,23431.5,23443.0,23425.0,23442.9,337.367,7906398.0652
2022-08-19 01:05:00,23442.8,23442.9,23428.0,23428.1,133.51,3128866.9294999996
2022-08-19 01:06:00,23428.0,23431.5,23413.6,23428.8,258.62,6058296.344500001
2022-08-19 01:07:00,23428.8,23428.8,23413.5,23414.4,157.715,3693902.158125
2022-08-19 01:08:00,23414.4,23428.2,23414.3,23427.5,211.623,4956443.4453
2022-08-19 01:09:00,23427.5,23437.8,23427.4,23430.0,167.574,3926371.9324500007
2022-08-19 01:10:00,23430.1,23431.8,23423.5,23427.5,117.293,2747966.794925
2022-08-19 01:11:00,23427.5,23427.5,23416.7,23416.8,83.431,1954131.310875
2022-08-19 01:12:00,23416.7,23416.8,23406.1,23416.8,237.609,5563400.8869
2022-08-19 01:13:00,23416.7,23416.8,23400.0,23404.8,287.543,6731259.424225001
2022-08-19 01:14:00,23404.9,23404.9,23400.1,23402.5,160.828,3763873.7668
2022-08-19 01:15:00,23402.6,23415.6,23402.5,23415.6,196.701,4604588.461575
2022-08-19 01:16:00,23415.6,23422.3,23397.7,23397.8,233.564,5467347.8593999995
2022-08-19 01:17:00,23397.7,23405.8,23393.2,23404.0,272.985,6387896.772375
2022-08-19 01:18:00,23404.0,23416.0,23400.0,23415.9,122.134,2859031.7526499997
2022-08-19 01:19:00,23416.0,23416.0,23407.8,23408.0,110.92,2596853.494
2022-08-19 01:20:00,23408.0,23413.3,23382.4,23388.1,327.297,7658078.841150002
2022-08-19 01:21:00,23388.1,23391.8,23365.0,23378.9,763.32,17847146.754
2022-08-19 01:22:00,23378.9,23385.4,23362.8,23362.9,698.23,16319380.675
2022-08-19 01:23:00,23362.8,23376.5,23357.8,23359.1,563.404,13163399.226200001
2022-08-19 01:24:00,23359.1,23372.0,23355.6,23364.6,735.149,17175157.435925
2022-08-19 01:25:00,23364.5,23364.6,23352.9,23355.0,379.125,8856075.65625
2022-08-19 01:26:00,23355.0,23355.3,23333.1,23337.9,849.97,19842825.890249997
2022-08-19 01:27:00,23337.8,23354.8,23337.8,23345.7,461.765,10779453.704124998
2022-08-19 01:28:00,23345.8,23347.4,23320.2,23320.9,629.266,14683025.405949997
2022-08-19 01:29:00,23320.9,23328.0,23319.0,23323.5,617.565,14403375.86025
